Country,Name,url
Portugal,Nani,/player/139068/nani/
Germany,Bastian Schweinsteiger,/player/121944/bastian-schweinsteiger/
Spain,Rubén Castro,/player/115909/rub%C3%A9n-castro/
France,Jérémy Mathieu,/player/112316/j%C3%A9r%C3%A9my-mathieu/
Cameroon,Samuel Eto'o,/player/9676/samuel-etoo/
Czech Republic,Jiří Pavlenka,/player/236583/ji%C5%99%C3%AD-pavlenka/
Nigeria,Onyinye Ndidi,/player/226790/onyinye-ndidi/
France,Presnel Kimpembe,/player/225850/presnel-kimpembe/
Portugal,Gonçalo Guedes,/player/224411/gon%C3%A7alo-guedes/
Argentina,Marcos Acuña,/player/224334/marcos-acu%C3%B1a/
Germany,Julian Weigl,/player/222028/julian-weigl/
Dominican Republic,Mariano,/player/221639/mariano/
Brazil,Raúl,/player/221540/ra%C3%BAl/
Colombia,Yerry Mina,/player/220523/yerry-mina/
France,Clément Lenglet,/player/220440/cl%C3%A9ment-lenglet/
France,Tiémoué Bakayoko,/player/219809/ti%C3%A9mou%C3%A9-bakayoko/
Croatia,Marcelo Brozović,/player/216352/marcelo-brozovi%C4%87/
Brazil,Jemerson,/player/215792/jemerson/
Argentina,Ángel Correa,/player/214997/%C3%A1ngel-correa/
Germany,Kerem Demirbay,/player/211748/kerem-demirbay/
Portugal,Bruma,/player/211368/bruma/
Albania,Elseid Hysaj,/player/210864/elseid-hysaj/
Spain,Samu Castillejo,/player/210617/samu-castillejo/
Italy,Alessio Romagnoli,/player/210413/alessio-romagnoli/
Poland,Piotr Zieliński,/player/210406/piotr-zieli%C5%84ski/
Spain,Grimaldo,/player/210035/grimaldo/
Ghana,Thomas Partey,/player/209989/thomas-partey/
Portugal,Raphaël Guerreiro,/player/209889/rapha%C3%ABl-guerreiro/
Germany,Jonas Hector,/player/208334/jonas-hector/
Germany,Emre Can,/player/208333/emre-can/
France,Abdoulaye Doucouré,/player/208135/abdoulaye-doucour%C3%A9/
Turkey,Hakan Çalhanoğlu,/player/208128/hakan-%C3%A7alhano%C4%9Flu/
Spain,Gerard Moreno,/player/208093/gerard-moreno/
England,Michael Keane,/player/207599/michael-keane/
Argentina,Leandro Paredes,/player/207439/leandro-paredes/
France,Alassane Pléa,/player/206467/alassane-pl%C3%A9a/
Ukraine,Taras Stepanenko,/player/206413/taras-stepanenko/
Brazil,Leo Baptistao,/player/205976/leo-baptistao/
Bosnia Herzegovina,Edin Višća,/player/205678/edin-vi%C5%A1%C4%87a/
Brazil,Bernard,/player/205525/bernard/
Spain,Denis Suárez,/player/205192/denis-su%C3%A1rez/
England,Jordan Pickford,/player/204935/jordan-pickford/
Germany,Willi Orban,/player/204638/willi-orban/
Spain,Roque Mesa,/player/204277/roque-mesa/
United States,John Brooks,/player/204082/john-brooks/
Germany,Christoph Kramer,/player/204024/christoph-kramer/
Croatia,Šime Vrsaljko,/player/203890/%C5%A1ime-vrsaljko/
Germany,Loris Karius,/player/203775/loris-karius/
Spain,Héctor Bellerín,/player/203747/h%C3%A9ctor-beller%C3%ADn/
England,John Stones,/player/203574/john-stones/
Netherlands,Davy Klaassen,/player/203483/davy-klaassen/
Denmark,Jannik Vestergaard,/player/202849/jannik-vestergaard/
Senegal,Salif Sané,/player/201956/salif-san%C3%A9/
Argentina,Marcos Rojo,/player/201862/marcos-rojo/
Algeria,Faouzi Ghoulam,/player/201454/faouzi-ghoulam/
Colombia,Jeison Murillo,/player/201377/jeison-murillo/
France,Benjamin Lecomte,/player/200726/benjamin-lecomte/
Germany,Mark Uth,/player/200318/mark-uth/
Chile,Pablo Hernández,/player/199827/pablo-hern%C3%A1ndez/
Netherlands,Marco van Ginkel,/player/199767/marco-van-ginkel/
Spain,Lucas Pérez,/player/199354/lucas-p%C3%A9rez/
England,Ross Barkley,/player/199189/ross-barkley/
Colombia,Luis Muriel,/player/199110/luis-muriel/
Cameroon,Vincent Aboubakar,/player/199069/vincent-aboubakar/
Chile,Charles Aránguiz,/player/199042/charles-ar%C3%A1nguiz/
Spain,Pablo Sarabia,/player/198950/pablo-sarabia/
France,Josuha Guilavogui,/player/198118/josuha-guilavogui/
Italy,Daniel Caligiuri,/player/197083/daniel-caligiuri/
Turkey,Oğuzhan Özyakup,/player/196934/o%C4%9Fuzhan-%C3%B6zyakup/
Ukraine,Yaroslav Rakitskyi,/player/195861/yaroslav-rakitskyi/
Croatia,Dejan Lovren,/player/195086/dejan-lovren/
England,Phil Jones,/player/194957/phil-jones/
Spain,Hugo Mallo,/player/194229/hugo-mallo/
Switzerland,Ricardo Rodríguez,/player/193352/ricardo-rodr%C3%ADguez/
France,Alphonse Areola,/player/193105/alphonse-areola/
Turkey,Cenk Tosun,/player/192991/cenk-tosun/
Belgium,Koen Casteels,/player/192984/koen-casteels/
Spain,Mario Gaspar,/player/192789/mario-gaspar/
Germany,Kevin Vogt,/player/192641/kevin-vogt/
Russia,Alexandr Kokorin,/player/192086/alexandr-kokorin/
Brazil,Maicon,/player/191687/maicon/
Argentina,Eduardo Salvio,/player/190972/eduardo-salvio/
Netherlands,Daley Blind,/player/190815/daley-blind/
Netherlands,Jeroen Zoet,/player/190778/jeroen-zoet/
Serbia,Adem Ljajić,/player/190544/adem-ljaji%C4%87/
Spain,Iago Falqué,/player/190264/iago-falqu%C3%A9/
Spain,De Marcos,/player/190149/de-marcos/
England,Ben Mee,/player/189682/ben-mee/
Spain,Susaeta,/player/189354/susaeta/
France,Francis Coquelin,/player/189271/francis-coquelin/
Germany,Kevin Trapp,/player/188943/kevin-trapp/
Cameroon,Nicolas Nkoulou,/player/188829/nicolas-nkoulou/
Russia,Alan Dzagoev,/player/187735/alan-dzagoev/
Argentina,Mateo Musacchio,/player/186547/mateo-musacchio/
England,Kieran Trippier,/player/186345/kieran-trippier/
England,Danny Drinkwater,/player/186132/danny-drinkwater/
Guinea,Ibrahima Traoré,/player/183909/ibrahima-traor%C3%A9/
Argentina,Pablo Piatti,/player/183899/pablo-piatti/
Greece,Orestis Karnezis,/player/183497/orestis-karnezis/
France,Mamadou Sakho,/player/183285/mamadou-sakho/
Brazil,Sidnei,/player/182002/sidnei/
Montenegro,Stevan Jovetić,/player/181820/stevan-joveti%C4%87/
Italy,Eder,/player/178311/eder/
Spain,Fabricio,/player/177723/fabricio/
Spain,Kiko Casilla,/player/177644/kiko-casilla/
Spain,Nacho Monreal,/player/177604/nacho-monreal/
Germany,Sven Bender,/player/177458/sven-bender/
France,Morgan Schneiderlin,/player/177358/morgan-schneiderlin/
Sweden,Marcus Berg,/player/176733/marcus-berg/
Sweden,Pontus Wernbloom,/player/176731/pontus-wernbloom/
Argentina,Ignacio Piatti,/player/176376/ignacio-piatti/
Slovenia,Valter Birsa,/player/176104/valter-birsa/
Spain,Pedro León,/player/175379/pedro-le%C3%B3n/
Chile,Claudio Bravo,/player/174543/claudio-bravo/
Belgium,Simon Mignolet,/player/173426/simon-mignolet/
Argentina,Sergio Romero,/player/173373/sergio-romero/
Nigeria,Victor Moses,/player/172962/victor-moses/
Bosnia Herzegovina,Asmir Begović,/player/172723/asmir-begovi%C4%87/
Argentina,Diego Valeri,/player/172114/diego-valeri/
Spain,Raúl García,/player/171579/ra%C3%BAl-garc%C3%ADa/
Argentina,Erik Lamela,/player/170368/erik-lamela/
Brazil,Renato Augusto,/player/169195/renato-augusto/
Brazil,Jardel,/player/168530/jardel/
Italy,Salvatore Sirigu,/player/168435/salvatore-sirigu/
Germany,Gonzalo Castro,/player/167431/gonzalo-castro/
Argentina,Gustavo Cabral,/player/165536/gustavo-cabral/
Romania,Ştefan Radu,/player/165109/%C5%9Ftefan-radu/
Poland,Łukasz Fabiański,/player/164835/%C5%82ukasz-fabia%C5%84ski/
France,Lassana Diarra,/player/163711/lassana-diarra/
England,Leighton Baines,/player/163631/leighton-baines/
Italy,Fabio Quagliarella,/player/159261/fabio-quagliarella/
France,Bafétimbi Gomis,/player/159145/baf%C3%A9timbi-gomis/
Brazil,Dante,/player/158625/dante/
Ivory Coast,Salomon Kalou,/player/158232/salomon-kalou/
France,Benoît Costil,/player/158121/beno%C3%AEt-costil/
Sweden,Andreas Granqvist,/player/156713/andreas-granqvist/
Mexico,Héctor Herrera,/player/156519/h%C3%A9ctor-herrera/
Russia,Igor Akinfeev,/player/148119/igor-akinfeev/
Russia,Igor Denisov,/player/147782/igor-denisov/
Spain,Santi Cazorla,/player/146562/santi-cazorla/
Spain,Xabi Prieto,/player/146482/xabi-prieto/
Argentina,Fernando Belluschi,/player/143587/fernando-belluschi/
Argentina,Gonzalo Rodríguez,/player/142780/gonzalo-rodr%C3%ADguez/
Italy,Antonio Mirante,/player/140293/antonio-mirante/
Brazil,Kaká,/player/138449/kak%C3%A1/
England,James Milner,/player/138412/james-milner/
Canada,Atiba Hutchinson,/player/134744/atiba-hutchinson/
Spain,Moyá,/player/110677/moy%C3%A1/
Switzerland,Stephan Lichtsteiner,/player/108080/stephan-lichtsteiner/
England,Wayne Rooney,/player/54050/wayne-rooney/
Spain,Fernando Torres,/player/49369/fernando-torres/
Italy,Stefano Sorrentino,/player/49031/stefano-sorrentino/
Ivory Coast,Yaya Touré,/player/20289/yaya-tour%C3%A9/
Netherlands,Matthijs de Ligt,/player/235243/matthijs-de-ligt/
Brazil,Raphinha,/player/233419/raphinha/
Paraguay,Miguel Almirón,/player/230977/miguel-almir%C3%B3n/
Spain,Oyarzabal,/player/230142/oyarzabal/
Russia,Andrey Lunev,/player/229909/andrey-lunev/
United States,Christian Pulisic,/player/227796/christian-pulisic/
Mali,Moussa Marega,/player/227536/moussa-marega/
Russia,Alexandr Golovin,/player/225663/alexandr-golovin/
Uruguay,Martín Campaña,/player/225647/mart%C3%ADn-campa%C3%B1a/
Romania,Florin Andone,/player/225018/florin-andone/
Cameroon,Karl Toko-Ekambi,/player/224069/karl-toko-ekambi/
Argentina,Franco Cervi,/player/223061/franco-cervi/
Mexico,Hirving Lozano,/player/221992/hirving-lozano/
France,Lucas Hernández,/player/220814/lucas-hern%C3%A1ndez/
Italy,Mattia Caldara,/player/220477/mattia-caldara/
Uruguay,Matias Vecino,/player/219985/matias-vecino/
Paraguay,Antonio Sanabria,/player/219932/antonio-sanabria/
Brazil,Diego Carlos,/player/219693/diego-carlos/
Germany,Mahmoud Dahoud,/player/218339/mahmoud-dahoud/
Algeria,Islam Slimani,/player/217699/islam-slimani/
Portugal,Rafa,/player/216547/rafa/
Spain,Morales,/player/216475/morales/
Italy,Matteo Politano,/player/216409/matteo-politano/
Belgium,Youri Tielemans,/player/216393/youri-tielemans/
Scotland,Andrew Robertson,/player/216267/andrew-robertson/
Italy,Davide Zappacosta,/player/216150/davide-zappacosta/
Argentina,Darío Benedetto,/player/215061/dar%C3%ADo-benedetto/
Argentina,Iván Marcone,/player/215057/iv%C3%A1n-marcone/
Algeria,Nabil Bentaleb,/player/213296/nabil-bentaleb/
Russia,Stanislav Kritsyuk,/player/213150/stanislav-kritsyuk/
Portugal,Rony Lopes,/player/212692/rony-lopes/
Albania,Thomas Strakosha,/player/212151/thomas-strakosha/
Germany,Max Meyer,/player/212150/max-meyer/
Spain,Gayà,/player/211688/gay%C3%A0/
Argentina,Nicolás Tagliafico,/player/211256/nicol%C3%A1s-tagliafico/
Portugal,João Cancelo,/player/210514/jo%C3%A3o-cancelo/
Spain,Óliver Torres,/player/208777/%C3%B3liver-torres/
Brazil,Andreas Pereira,/player/208450/andreas-pereira/
Belgium,Adnan Januzaj,/player/208330/adnan-januzaj/
Burkina Faso,Bertrand Traoré,/player/207948/bertrand-traor%C3%A9/
Venezuela,Josef Martínez,/player/207877/josef-mart%C3%ADnez/
Germany,Matthias Ginter,/player/207862/matthias-ginter/
Germany,Maximilian Arnold,/player/206511/maximilian-arnold/
Russia,Oleg Shatov,/player/206273/oleg-shatov/
Germany,Serge Gnabry,/player/206113/serge-gnabry/
Italy,Daniele Baselli,/player/205407/daniele-baselli/
Poland,Arkadiusz Milik,/player/205175/arkadiusz-milik/
France,Benjamin Mendy,/player/204884/benjamin-mendy/
Cape Verde,Zé Luís,/player/203757/z%C3%A9-lu%C3%ADs/
France,Valère Germain,/player/203280/val%C3%A8re-germain/
England,Harry Maguire,/player/203263/harry-maguire/
Spain,Álvaro,/player/202935/%C3%A1lvaro/
England,James Tarkowski,/player/202695/james-tarkowski/
Spain,Sergi Darder,/player/202648/sergi-darder/
Brazil,Fernando,/player/202642/fernando/
Germany,Diego Demme,/player/202325/diego-demme/
France,Layvin Kurzawa,/player/201510/layvin-kurzawa/
Uruguay,Gastón Ramírez,/player/201508/gast%C3%B3n-ram%C3%ADrez/
Spain,David López,/player/201505/david-l%C3%B3pez/
Romania,Ciprian Tătăruşanu,/player/201325/ciprian-t%C4%83t%C4%83ru%C5%9Fanu/
Czech Republic,Vladimír Darida,/player/201262/vladim%C3%ADr-darida/
Croatia,Milan Badelj,/player/201144/milan-badelj/
France,Djibril Sidibé,/player/201042/djibril-sidib%C3%A9/
Ukraine,Yevhen Konoplyanka,/player/200641/yevhen-konoplyanka/
France,Lucas Digne,/player/200458/lucas-digne/
Spain,Paco Alcácer,/player/200454/paco-alc%C3%A1cer/
Turkey,Emre Çolak,/player/199952/emre-%C3%A7olak/
Spain,Campaña,/player/199823/campa%C3%B1a/
Spain,Nolito,/player/199561/nolito/
Serbia,Dušan Tadić,/player/199434/du%C5%A1an-tadi%C4%87/
Brazil,Danilo,/player/199304/danilo/
Croatia,Domagoj Vida,/player/199206/domagoj-vida/
Poland,Grzegorz Krychowiak,/player/197242/grzegorz-krychowiak/
Argentina,Enzo Pérez,/player/196432/enzo-p%C3%A9rez/
Spain,Sergi Enrich,/player/194879/sergi-enrich/
Argentina,Germán Pezzella,/player/193601/germ%C3%A1n-pezzella/
Austria,Guido Burgstaller,/player/193584/guido-burgstaller/
Spain,Jaume Costa,/player/193171/jaume-costa/
Spain,Herrerín,/player/193152/herrer%C3%ADn/
Germany,André Schürrle,/player/193130/andr%C3%A9-sch%C3%BCrrle/
Argentina,Roberto Pereyra,/player/193061/roberto-pereyra/
Spain,Escudero,/player/192679/escudero/
Turkey,Yunus Mallı,/player/192565/yunus-mall%C4%B1/
Slovakia,Juraj Kucka,/player/190875/juraj-kucka/
England,Michail Antonio,/player/190717/michail-antonio/
Switzerland,Marwin Hitz,/player/190243/marwin-hitz/
Spain,Muniain,/player/189575/muniain/
Spain,Iturraspe,/player/189574/iturraspe/
Germany,Benjamin Hübner,/player/189433/benjamin-h%C3%BCbner/
Brazil,Souza,/player/189423/souza/
Portugal,Daniel Carriço,/player/189156/daniel-carri%C3%A7o/
Argentina,Gustavo Bou,/player/188955/gustavo-bou/
Germany,Marcel Schmelzer,/player/188802/marcel-schmelzer/
Turkey,Volkan Babacan,/player/188524/volkan-babacan/
Bosnia Herzegovina,Senad Lulić,/player/188427/senad-luli%C4%87/
Ecuador,Christian Noboa,/player/187457/christian-noboa/
Russia,Igor Smolnikov,/player/187347/igor-smolnikov/
France,Yann M'Vila,/player/187052/yann-mvila/
Ghana,Kwadwo Asamoah,/player/186832/kwadwo-asamoah/
Japan,Keisuke Honda,/player/186581/keisuke-honda/
Germany,Sven Ulreich,/player/186569/sven-ulreich/
Uruguay,Cristhian Stuani,/player/186537/cristhian-stuani/
Mexico,Marco Fabián,/player/186307/marco-fabi%C3%A1n/
Germany,Ron-Robert Zieler,/player/186148/ron-robert-zieler/
England,Danny Welbeck,/player/186146/danny-welbeck/
Croatia,Nikola Kalinić,/player/185431/nikola-kalini%C4%87/
Spain,Mikel San José,/player/185132/mikel-san-jos%C3%A9/
Hungary,Péter Gulácsi,/player/185122/p%C3%A9ter-gul%C3%A1csi/
Brazil,Mariano,/player/184949/mariano/
Algeria,Sofiane Feghouli,/player/184881/sofiane-feghouli/
Brazil,Fernando,/player/184134/fernando/
Belgium,Christian Benteke,/player/184111/christian-benteke/
Germany,Sandro Wagner,/player/184069/sandro-wagner/
Argentina,Gabriel Mercado,/player/183892/gabriel-mercado/
England,Fabian Delph,/player/183427/fabian-delph/
Morocco,Nordin Amrabat,/player/183108/nordin-amrabat/
Portugal,Antunes,/player/178424/antunes/
Netherlands,Jeremain Lens,/player/178416/jeremain-lens/
Mexico,Javier Hernández,/player/178224/javier-hern%C3%A1ndez/
Germany,Serdar Tasci,/player/177519/serdar-tasci/
Belgium,Marouane Fellaini,/player/176944/marouane-fellaini/
Austria,Zlatko Junuzović,/player/173474/zlatko-junuzovi%C4%87/
Mexico,Héctor Moreno,/player/173432/h%C3%A9ctor-moreno/
Argentina,Cristian Ansaldi,/player/173306/cristian-ansaldi/
France,David Zurutuza,/player/172290/david-zurutuza/
Belgium,Kevin Mirallas,/player/172175/kevin-mirallas/
Portugal,Fábio Coentrão,/player/171688/f%C3%A1bio-coentr%C3%A3o/
Belgium,Steven Defour,/player/170815/steven-defour/
Turkey,Nuri Şahin,/player/170797/nuri-%C5%9Fahin/
Ivory Coast,Gervinho,/player/170733/gervinho/
England,Ryan Bertrand,/player/169705/ryan-bertrand/
Northern Ireland,Jonny Evans,/player/169588/jonny-evans/
Italy,Andrea Masiello,/player/169115/andrea-masiello/
Uzbekistan,Vitaliy Denisov,/player/167553/vitaliy-denisov/
England,Theo Walcott,/player/164859/theo-walcott/
Italy,Giuseppe Rossi,/player/162409/giuseppe-rossi/
Morocco,Karim El Ahmadi,/player/162329/karim-el-ahmadi/
France,Hatem Ben Arfa,/player/161648/hatem-ben-arfa/
Argentina,David Abraham,/player/160741/david-abraham/
Spain,Jurado,/player/159171/jurado/
Peru,Jefferson Farfán,/player/158133/jefferson-farf%C3%A1n/
England,Ashley Young,/player/152908/ashley-young/
Russia,Vasiliy Berezutskiy,/player/148122/vasiliy-berezutskiy/
Russia,Alexandr Samedov,/player/147621/alexandr-samedov/
Spain,Javi Fuego,/player/146460/javi-fuego/
Spain,Negredo,/player/146439/negredo/
Ukraine,Andriy Pyatov,/player/142902/andriy-pyatov/
Argentina,Willy Caballero,/player/139062/willy-caballero/
Germany,Daniel Baier,/player/137351/daniel-baier/
Turkey,Burak Yılmaz,/player/124375/burak-y%C4%B1lmaz/
Germany,René Adler,/player/121933/ren%C3%A9-adler/
France,Cédric Carrasso,/player/116494/c%C3%A9dric-carrasso/
Cameroon,Carlos Idriss Kameni,/player/111661/carlos-idriss-kameni/
England,Phil Jagielka,/player/53914/phil-jagielka/
Togo,Emmanuel Adebayor,/player/53050/emmanuel-adebayor/
Spain,Joaquín,/player/45186/joaqu%C3%ADn/
Turkey,Emre Belözoğlu,/player/80/emre-bel%C3%B6zo%C4%9Flu/
Uruguay,Maximiliano Gómez,/player/239207/maximiliano-g%C3%B3mez/
Brazil,David Neres,/player/236632/david-neres/
Spain,Carlos Soler,/player/234153/carlos-soler/
Spain,Odriozola,/player/234035/odriozola/
Morocco,Amine Harit,/player/232097/amine-harit/
Italy,Lorenzo Pellegrini,/player/228251/lorenzo-pellegrini/
Spain,Yeray,/player/227950/yeray/
Brazil,Soares,/player/227476/soares/
France,Lucas Tousart,/player/227234/lucas-tousart/
Cameroon,André Onana,/player/226753/andr%C3%A9-onana/
Spain,Pablo Fornals,/player/226456/pablo-fornals/
Argentina,Marcos Díaz,/player/226379/marcos-d%C3%ADaz/
Spain,Marcos Llorente,/player/226161/marcos-llorente/
Germany,Nadiem Amiri,/player/225309/nadiem-amiri/
Spain,Vallejo,/player/225161/vallejo/
Serbia,Nemanja Radoja,/player/225028/nemanja-radoja/
Portugal,Diogo Jota,/player/224458/diogo-jota/
Portugal,Rúben Neves,/player/224293/r%C3%BAben-neves/
Uruguay,Lucas Torreira,/player/223959/lucas-torreira/
France,Valentin Rongier,/player/223874/valentin-rongier/
Syria,Omar Al Soma,/player/223627/omar-al-soma/
Spain,Dani Ceballos,/player/222509/dani-ceballos/
Sweden,Victor Lindelöf,/player/221660/victor-lindel%C3%B6f/
Serbia,Andrija Živković,/player/220746/andrija-%C5%BEivkovi%C4%87/
Ecuador,Enner Valencia,/player/220295/enner-valencia/
Colombia,José Izquierdo,/player/219411/jos%C3%A9-izquierdo/
Argentina,Gonzalo Escalante,/player/219391/gonzalo-escalante/
Argentina,Giovanni Simeone,/player/216816/giovanni-simeone/
Angola,Bastos,/player/216655/bastos/
Germany,Maximilian Philipp,/player/216497/maximilian-philipp/
Netherlands,Kenny Tete,/player/216266/kenny-tete/
Spain,Capa,/player/216189/capa/
Italy,Marco Sportiello,/player/216065/marco-sportiello/
Iran,Alireza Jahanbakhsh,/player/215871/alireza-jahanbakhsh/
Serbia,Nikola Maksimović,/player/215466/nikola-maksimovi%C4%87/
Argentina,Lucas Alario,/player/215353/lucas-alario/
Colombia,Duván Zapata,/player/215333/duv%C3%A1n-zapata/
Argentina,Emiliano Rigoni,/player/215259/emiliano-rigoni/
Ivory Coast,Jean-Philippe Gbamin,/player/214947/jean-philippe-gbamin/
Argentina,Franco Armani,/player/214584/franco-armani/
Colombia,Yimmi Chará,/player/214132/yimmi-char%C3%A1/
Russia,Alexandr Selikhov,/player/213732/alexandr-selikhov/
Uruguay,Diego Laxalt,/player/213400/diego-laxalt/
Russia,Roman Zobnin,/player/213160/roman-zobnin/
Uruguay,Diego Rolán,/player/213114/diego-rol%C3%A1n/
Germany,Niklas Stark,/player/212977/niklas-stark/
France,Wylan Cyprien,/player/212886/wylan-cyprien/
Spain,Diego Llorente,/player/212602/diego-llorente/
Colombia,Avilés Hurtado,/player/212456/avil%C3%A9s-hurtado/
Germany,Philipp Max,/player/212187/philipp-max/
Italy,Roberto Gagliardini,/player/212153/roberto-gagliardini/
Italy,Vincenzo Grifo,/player/212096/vincenzo-grifo/
Portugal,Pedro Santos,/player/211119/pedro-santos/
Italy,Domenico Berardi,/player/210935/domenico-berardi/
Germany,Marcel Halstenberg,/player/210665/marcel-halstenberg/
Spain,Jonny,/player/210455/jonny/
Argentina,Alexander Szymanowski,/player/210333/alexander-szymanowski/
Cape Verde,Garry Mendes Rodrigues,/player/210212/garry-mendes-rodrigues/
Spain,Pacheco,/player/209960/pacheco/
Brazil,Tiago Volpi,/player/209307/tiago-volpi/
Netherlands,Nathan Aké,/player/208920/nathan-ak%C3%A9/
Serbia,Filip Kostić,/player/208574/filip-kosti%C4%87/
Brazil,Matheus,/player/208104/matheus/
Argentina,Guido Pizarro,/player/207939/guido-pizarro/
